UserId,RawTrackToken,EnrichedTrackToken,StartDate,EndDate,StartDateUTC,EndDateUTC,CityStart,CityFinish,AddressStart,AddressFinish,CurrentTransportType,DetectedTransportType,TransportTypeProbability,Duration,Mileage(km),AverageSpeed,SafetyScore,AccelerationScore,BrakingScore,CorneringScore,SpeedingScore,PhoneUsageScore,AccelerationCount,BrakingCount,CorneringCount,TotalOverspeeding(km),TotalOverspeeding(mi),PhoneUsageDuration(min),PhoneUsageDistance(km),PhoneUsageDistance(mi),PhoneUsageWithOverspeedingDuration(min),PhoneUsageWithOverspeedingDistance(km),PhoneUsageWithOverspeedingDistance(mi),EcoScore,EcoScoreBrakes,EcoScoreDepreciation,EcoScoreFuel,EcoScoreTyres,VehicleToken,Tags,HiddenFromApp,RawTrackId
"391a1aeb-6e94-42bc-a5ca-bd4f535c1a8a","73adab1c-ab39-438d-93a0-ba9093df929f","0ede76f8-cdf8-4b89-8ee3-56fed7168f7c","2023-05-05T11:25:45+03:00","2023-05-05T11:34:29+03:00","2023-05-05T08:25:45+00:00","2023-05-05T08:34:29+00:00","Αθήνα","Περιστέρι","Δηληγιάννη Θεόδωρου 24  104 38 Αθήνα  Ελλάδα","Εθνάρχου Μακαρίου 30  121 32 Περιστέρι  Ελλάδα","Passenger","OriginalDriver","0.6797027499587412","8.733333333333334","3.1","22.227010779774314","88","100","100","100","53","100","0","0","0","0.3306571044616646","0.21","0","0","0","0","0","0","92","100","75","100","100","","","false","925265056"
"6b6170d0-8bb2-46de-8125-feb9f95388b2","2981bca3-be53-404d-bad2-bf3bdf05edf4","12d533d6-dd5b-4af9-af7c-205bdce47048","2023-05-05T11:25:52+03:00","2023-05-05T12:14:28+03:00","2023-05-05T08:25:52+00:00","2023-05-05T09:14:28+00:00","Αθήνα","Αθήνα","Δηληγιάννη Θεόδωρου 24  104 38 Αθήνα  Ελλάδα","Δηληγιάννη Θεόδωρου 24  104 38 Αθήνα  Ελλάδα","OriginalDriver","","0.5721666666666667","48.6","13.73","23.687570897767497","85","57","60","100","90","87","2","2","0","1.6642863460688706","1.03","1.0238833333333333","0.3496924738004314","0.22","0","0","0","69","100","0","99","100","","","false","925266136"
"391a1aeb-6e94-42bc-a5ca-bd4f535c1a8a","73094887-d22a-4c85-97af-80655c1da0d1","e3f2d5d5-4524-42aa-b227-19f3a36c1444","2023-05-05T11:40:49+03:00","2023-05-05T11:52:43+03:00","2023-05-05T08:40:49+00:00","2023-05-05T08:52:43+00:00","Περιστέρι","Αιγάλεω","Εθνάρχου Μακαρίου 32-34  121 32 Περιστέρι  Ελλάδα","Πλαστήρα Νικολάου 83  122 42 Αιγάλεω  Ελλάδα","Passenger","OriginalDriver","0.741223336136317","11.9","3.79","18.528387212345176","100","100","100","100","100","100","0","0","0","0.2215082160407095","0.14","0","0","0","0","0","0","92","100","75","100","100","","","false","925265659"
"391a1aeb-6e94-42bc-a5ca-bd4f535c1a8a","6b59cf0c-9b7b-42ee-9ac2-5c22879974c5","317c9c6f-0d79-4d57-aa5f-1395c2fa11e0","2023-05-05T11:58:27+03:00","2023-05-05T12:12:14+03:00","2023-05-05T08:58:27+00:00","2023-05-05T09:12:14+00:00","Αιγάλεω","Αθήνα","Πλαστήρα Νικολάου 83  122 42 Αιγάλεω  Ελλάδα","Δηληγιάννη Θεόδωρου 24  104 38 Αθήνα  Ελλάδα","Passenger","OriginalDriver","0.7114999999999999","13.783333333333333","5.43","25.06700886872481","75","61","100","100","40","100","1","0","0","0.9980927150680372","0.62","0","0","0","0","0","0","84","100","50","100","100","","","false","925266086"
"835bc375-038c-4cc1-9d11-afa65ba637e6","2a67f3a9-4680-4044-a207-e5c6316f5412","6418c01e-e5eb-4306-97eb-2496fe49036a","2023-05-05T14:06:40+03:00","2023-05-05T14:14:48+03:00","2023-05-05T11:06:40+00:00","2023-05-05T11:14:48+00:00","Ασπρόπυργος","Ελευσίνα","Πόντου 64  193 00 Ασπρόπυργος  Ελλάδα","Δάφνης  192 00 Ελευσίνα  Ελλάδα","OriginalDriver","","0.6541666666666667","8.133333333333333","6.03","41.56172404991799","93","100","62","100","100","100","0","1","0","0.5053950484649361","0.31","0","0","0","0","0","0","94","0","100","100","100","","","false","925270275"
"835bc375-038c-4cc1-9d11-afa65ba637e6","fafbf4fb-5da4-4b9c-bc51-ac97e03c2b59","5984c9d8-e9b8-495c-b4b6-273747efa41f","2023-05-05T14:19:56+03:00","2023-05-05T15:00:14+03:00","2023-05-05T11:19:56+00:00","2023-05-05T12:00:14+00:00","Ελευσίνα","Νίκαια","Δάφνης  192 00 Ελευσίνα  Ελλάδα","Ηρακλέους 45  184 51 Νίκαια  Ελλάδα","OriginalDriver","","0.5981666666666667","40.300000000000004","22.8","39.091630352471704","95","100","79","100","80","100","0","1","0","1.4813744700238565","0.92","0","0","0","0","0","0","81","25","50","100","100","","","false","925270311"
"4577eae9-f3a9-4bcb-8552-4d250aec9c88","46c16b2d-80ab-4769-8aee-97c86a0f0268","ff17a796-2c4f-40f8-8305-ded912faff23","2023-05-05T14:51:22+03:00","2023-05-05T15:03:20+03:00","2023-05-05T11:51:22+00:00","2023-05-05T12:03:20+00:00","Αθήνα","Αθήνα","Λεωφόρος Κωνσταντινουπόλεως  104 41 Αθήνα  Ελλάδα","Κατζαντώνη Προκοπίου 1  117 44 Αθήνα  Ελλάδα","OriginalDriver","","0.7656666666666666","11.966666666666667","6.19","36.96448831004653","88","63","62","100","100","100","1","1","0","0.22116099040232395","0.14","0","0","0","0","0","0","96","50","100","98","100","","","false","925270458"
"391a1aeb-6e94-42bc-a5ca-bd4f535c1a8a","f5faf4a7-b237-4fae-a061-4ada0b0d38f6","d1c3f51a-580c-43dd-8087-e81f0944053b","2023-05-05T14:52:47+03:00","2023-05-05T15:15:42+03:00","2023-05-05T11:52:47+00:00","2023-05-05T12:15:42+00:00","Αθήνα","Αθήνα","Δηληγιάννη Θεόδωρου 24  104 38 Αθήνα  Ελλάδα","Αρισταίου 1  116 36 Αθήνα  Ελλάδα","OriginalDriver","","0.6939355245248394","22.916666666666668","8.31","26.330739886724913","88","100","100","100","53","100","0","0","0","0.4833462440568021","0.3","0","0","0","0","0","0","85","100","50","100","100","","","false","925270821"
"041b5560-9243-4d97-bd5b-57a6e5f67b9d","5eda515a-3b47-4de0-bf92-2fe764479006","1209da50-0967-4178-8317-247bf572644b","2023-05-05T19:03:41+03:00","2023-05-05T19:30:51+03:00","2023-05-05T16:03:41+00:00","2023-05-05T16:30:51+00:00","Ταύρος","Καισαριανή","Τεώ 21  177 78 Ταύρος  Ελλάδα","Λεωφόρος Εθνικής Αντιστάσεως 130  161 22 Καισαριανή  Ελλάδα","OriginalDriver","","0.6589432918110725","27.166666666666668","7.8","24.213687964231646","90","100","59","100","89","100","0","1","0","0.11575855316330756","0.07","0.21666666666666667","0.08501917611027551","0.05","0","0","0","86","0","75","99","100","","","false","925280112"
"835bc375-038c-4cc1-9d11-afa65ba637e6","8bd39428-0072-4d8c-98cf-e6b9500156f3","30a89dd1-45c3-429d-bd58-fd1b99bed07d","2023-05-05T21:33:00+03:00","2023-05-05T21:52:20+03:00","2023-05-05T18:33:00+00:00","2023-05-05T18:52:20+00:00","Νίκαια","Άγιος Ιωάννης Ρέντης","Ηρακλέους 45  184 51 Νίκαια  Ελλάδα","Παρνασσού  182 33 Άγιος Ιωάννης Ρέντης  Ελλάδα","OriginalDriver","","0.6869044768103959","19.333333333333332","4.77","15.898068062193602","100","100","100","100","100","100","0","0","0","0","0","0","0","0","0","0","0","85","100","50","100","100","","","false","925319052"
"6b6170d0-8bb2-46de-8125-feb9f95388b2","c0827095-66f5-4965-ac1a-4bffacac9913","6a5bc0ea-5fa4-44d7-9b65-21ff49e116e4","2023-05-05T22:03:33+03:00","2023-05-05T22:22:10+03:00","2023-05-05T19:03:33+00:00","2023-05-05T19:22:10+00:00","Καισαριανή","Αθήνα","Ερυθρού Σταυρού 37  161 21 Καισαριανή  Ελλάδα","Γεννηματά Νικολάου 20  115 24 Αθήνα  Ελλάδα","Bus","","0.7790112748030631","18.616666666666667","6.01","25.0059512935669","98","100","100","100","100","75","0","0","0","0.12121404668462686","0.08","0.9666666666666667","0.458202666300327","0.28","0","0","0","70","100","0","100","100","","","false","925284345"
"835bc375-038c-4cc1-9d11-afa65ba637e6","b5331dda-43f9-4de2-8272-d040be045e46","a3697737-32f8-4443-9961-5e153129be01","2023-05-05T22:07:57+03:00","2023-05-05T22:14:01+03:00","2023-05-05T19:07:57+00:00","2023-05-05T19:14:01+00:00","Άγιος Ιωάννης Ρέντης","Αγία Βαρβάρα","Παρνασσού  182 33 Άγιος Ιωάννης Ρέντης  Ελλάδα","Χανίων 32  123 51 Αγία Βαρβάρα  Ελλάδα","OriginalDriver","","0.6775720004376262","6.066666666666666","2.65","30.61321222408749","100","100","100","100","100","100","0","0","0","0.24480994339581394","0.15","0","0","0","0","0","0","85","100","50","100","100","","","false","925319055"
"835bc375-038c-4cc1-9d11-afa65ba637e6","7d5b9b58-490f-43da-a112-bff250d54207","b62e665e-8fed-4633-938f-4d4d4acf3a95","2023-05-05T22:20:29+03:00","2023-05-05T22:22:33+03:00","2023-05-05T19:20:29+00:00","2023-05-05T19:22:33+00:00","Αγία Βαρβάρα","Κορυδαλλός","Χανίων 32  123 51 Αγία Βαρβάρα  Ελλάδα","Πελοποννήσου 93  181 21 Κορυδαλλός  Ελλάδα","OriginalDriver","","0.6820162697424224","2.066666666666667","1.02","27.279971151025666","100","100","100","100","100","100","0","0","0","0","0","0","0","0","0","0","0","85","100","50","100","100","","","false","925319056"
"6b6170d0-8bb2-46de-8125-feb9f95388b2","29bf8f38-76b2-421c-b589-5142f3936d7a","a87a1a86-de77-49f5-9e83-9ad65bf6fe3e","2023-05-06T00:22:18+03:00","2023-05-06T00:41:00+03:00","2023-05-05T21:22:18+00:00","2023-05-05T21:41:00+00:00","Αθήνα","Καισαριανή","Παυλή Αλέξη 46  115 24 Αθήνα  Ελλάδα","Σολομωνίδου 72  161 21 Καισαριανή  Ελλάδα","Bus","","0.7612699594964226","18.7","5.4","26.835437405763518","100","100","100","100","100","90","0","0","0","0","0","0.18333333333333332","0.07964271728150649","0.05","0","0","0","100","100","100","100","100","","","false","925288237"
"4577eae9-f3a9-4bcb-8552-4d250aec9c88","d40e44e8-7b07-4021-acef-df90f6b2a324","fa26295d-2452-43fa-99de-615960de3636","2023-05-06T08:52:27+03:00","2023-05-06T09:15:02+03:00","2023-05-06T05:52:27+00:00","2023-05-06T06:15:02+00:00","Δάφνη","Αθήνα","Γράμμου 20  172 34 Δάφνη  Ελλάδα","Κρήτης 31  104 38 Αθήνα  Ελλάδα","OriginalDriver","","0.7573374389650881","22.583333333333332","7.71","30.581086138334744","88","67","59","100","100","100","1","1","0","0.2511493408437255","0.16","0","0","0","0","0","0","99","100","100","99","100","","","false","925300385"
"041b5560-9243-4d97-bd5b-57a6e5f67b9d","5a374cb9-4afe-4201-b149-9c543056c933","16e9f3ff-3c81-4e07-b8e1-7f5257a81d28","2023-05-06T08:54:28+03:00","2023-05-06T09:07:56+03:00","2023-05-06T05:54:28+00:00","2023-05-06T06:07:56+00:00","Καισαριανή","Ελληνικό","Κουντουριώτη 11  161 22 Καισαριανή  Ελλάδα","Καισαρείας 6  167 77 Ελληνικό  Ελλάδα","OriginalDriver","","0.813","13.466666666666667","9.63","50.58849960347937","63","54","64","48","46","66","2","2","2","2.7393126881651564","1.7","0.38076666666666675","0.35310087946247165","0.22","0","0","0","99","100","100","99","100","","","false","925300197"
"391a1aeb-6e94-42bc-a5ca-bd4f535c1a8a","51e11bc4-ca1d-4d56-b6bc-28ea0f63a373","a1e0b8d0-8f16-4bf7-a3ef-bd5c80b07160","2023-05-06T09:04:35+03:00","2023-05-06T09:16:22+03:00","2023-05-06T06:04:35+00:00","2023-05-06T06:16:22+00:00","Αθήνα","Αθήνα","Αρισταίου 10  116 36 Αθήνα  Ελλάδα","Ελευσινίων 8  104 37 Αθήνα  Ελλάδα","OriginalDriver","","0.8368333333333332","11.783333333333333","6.82","44.584968015714814","93","100","100","100","61","100","0","0","0","0.4347697320576325","0.27","0","0","0","0","0","0","100","100","100","100","100","","","false","925300309"
"6b6170d0-8bb2-46de-8125-feb9f95388b2","f805bf93-693e-404c-a50a-bc9df509d646","60962719-4611-4c52-a679-4bd08824c177","2023-05-06T09:12:59+03:00","2023-05-06T09:34:57+03:00","2023-05-06T06:12:59+00:00","2023-05-06T06:34:57+00:00","Καισαριανή","Αθήνα","Αναξαγόρα 1  161 21 Καισαριανή  Ελλάδα","Δηληγιάννη Θεόδωρου  104 37 Αθήνα  Ελλάδα","Bus","","0.7515626981635946","21.96666666666667","6.25","23.857427859505584","87","100","63","100","100","66","0","1","0","0.10190358260439539","0.06","0.6833333333333333","0.3704356575448782","0.23","0","0","0","94","0","100","100","100","","","false","925300594"
"041b5560-9243-4d97-bd5b-57a6e5f67b9d","ab91585a-d4e0-4f08-bf90-141dab5cdb91","1b6efbc0-c8f3-4635-9f6a-b771d4304361","2023-05-06T09:40:18+03:00","2023-05-06T09:55:54+03:00","2023-05-06T06:40:18+00:00","2023-05-06T06:55:54+00:00","Αργυρούπολη","Καισαριανή","Αργοναυτών 1  164 52 Αργυρούπολη  Ελλάδα","Κουντουριώτη 16  161 22 Καισαριανή  Ελλάδα","OriginalDriver","","0.7365000000000002","15.6","9.78","39.68148822079124","95","100","100","59","80","100","0","0","1","1.1916754724300025","0.74","0","0","0","0","0","0","87","0","75","100","100","","","false","925300997"
"041b5560-9243-4d97-bd5b-57a6e5f67b9d","199e78fc-b700-4369-a2dc-bfa45747ac46","506d712e-4d38-4f6c-a2cf-517b75d60d62","2023-05-06T10:17:15+03:00","2023-05-06T10:30:45+03:00","2023-05-06T07:17:15+00:00","2023-05-06T07:30:45+00:00","Καισαριανή","Ψυχικό","Κουντουριώτη 9  161 22 Καισαριανή  Ελλάδα","Αγίου Δημητρίου 42  154 52 Ψυχικό  Ελλάδα","OriginalDriver","","0.8799999999999999","13.5","8.6","47.06300606296767","98","100","100","100","85","100","0","0","0","0.8084709672459593","0.5","0","0","0","0","0","0","85","100","50","100","100","","","false","925301703"
"041b5560-9243-4d97-bd5b-57a6e5f67b9d","218c1d37-8b0d-4aaa-ba2b-dc52e68995b0","7449d178-4d17-45ce-8bf4-9a5c492aeab5","2023-05-06T10:57:18+03:00","2023-05-06T11:16:18+03:00","2023-05-06T07:57:18+00:00","2023-05-06T08:16:18+00:00","Ψυχικό","Ηλιούπολη","Αγίου Δημητρίου 42  154 52 Ψυχικό  Ελλάδα","Παπανδρέου Ανδρέα 12  163 45 Ηλιούπολη  Ελλάδα","OriginalDriver","","0.9031666666666665","19","12.24","55.55429906701476","70","74","100","100","40","100","1","0","0","1.6534426484193732","1.03","0","0","0","0","0","0","77","100","25","100","100","","","false","925302717"
"4577eae9-f3a9-4bcb-8552-4d250aec9c88","4d20ddb8-dafa-494f-b59c-88247f6cfaa2","6f847519-8563-4a9d-bc17-739843417643","2023-05-06T11:08:49+03:00","2023-05-06T11:26:26+03:00","2023-05-06T08:08:49+00:00","2023-05-06T08:26:26+00:00","Αθήνα","Αχαρνές","Λένορμαν 113  104 41 Αθήνα  Ελλάδα","Χατζηπέτρου Νικ. 42  136 77 Αχαρνές  Ελλάδα","OriginalDriver","","0.8856666666666666","17.616666666666667","14.28","54.8439762992579","100","100","100","100","97","100","0","0","0","0.9882663496275444","0.61","0","0","0","0","0","0","92","100","75","100","100","","","false","925303913"
"4577eae9-f3a9-4bcb-8552-4d250aec9c88","e27ebbc8-4130-4ffd-90c7-92dabda08e93","b81dab07-670f-47cd-b841-7c2478f385d2","2023-05-06T11:40:02+03:00","2023-05-06T12:05:44+03:00","2023-05-06T08:40:02+00:00","2023-05-06T09:05:44+00:00","Αχαρνές","Αθήνα","Χατζηπέτρου Νικ. 39  136 77 Αχαρνές  Ελλάδα","Δηληγιάννη Θεόδωρου 24  104 38 Αθήνα  Ελλάδα","OriginalDriver","","0.8401666666666666","25.7","17.89","53.87324029442018","91","100","100","100","60","100","0","0","0","1.433598712099078","0.89","0","0","0","0","0","0","85","100","50","100","100","","","false","925303917"
"041b5560-9243-4d97-bd5b-57a6e5f67b9d","1880a638-8c7c-49e4-b672-afd85410ccb1","fd30f063-f92e-4405-82da-c63896a55e1b","2023-05-06T12:23:50+03:00","2023-05-06T12:36:04+03:00","2023-05-06T09:23:50+00:00","2023-05-06T09:36:04+00:00","Ηλιούπολη","Καισαριανή","Παπανδρέου Ανδρέα 13  163 45 Ηλιούπολη  Ελλάδα","Κουντουριώτη 12  161 22 Καισαριανή  Ελλάδα","OriginalDriver","","0.7691666666666666","12.233333333333334","5.64","36.710620173810376","90","49","100","100","90","78","1","0","0","0.18484569467915063","0.11","0.11521666666666668","0.07062257460024407","0.04","0","0","0","77","100","25","99","100","","","false","925304522"
"6b6170d0-8bb2-46de-8125-feb9f95388b2","da82c765-c0e0-42a3-a4d6-663d39565987","acdcd2d6-d235-4915-bacb-8e00050d63a5","2023-05-06T12:29:44+03:00","2023-05-06T13:06:33+03:00","2023-05-06T09:29:44+00:00","2023-05-06T10:06:33+00:00","Αθήνα","Καισαριανή","Μυρρινουσίων 9  104 38 Αθήνα  Ελλάδα","Σολομωνίδου 61  161 21 Καισαριανή  Ελλάδα","OriginalDriver","","0.71","36.81666666666667","7.54","18.352996160067203","88","100","100","40","100","80","0","0","4","0","0","0.6","0.3249069760829138","0.2","0","0","0","92","100","75","100","100","","","false","925305218"
"4577eae9-f3a9-4bcb-8552-4d250aec9c88","90a1f1e3-a5ba-478a-a356-e74137d46038","fb5557e7-d8be-4256-8bf1-1a7e8d82428e","2023-05-06T12:29:44+03:00","2023-05-06T12:39:42+03:00","2023-05-06T09:29:44+00:00","2023-05-06T09:39:42+00:00","Αθήνα","Αθήνα","Σάμου 3  104 38 Αθήνα  Ελλάδα","Αχαρνών 307  111 45 Αθήνα  Ελλάδα","OriginalDriver","","0.7052797121620579","9.966666666666667","3.36","20.636762163216222","100","100","100","100","100","100","0","0","0","0","0","0","0","0","0","0","0","77","100","25","100","100","","","false","925361678"
"391a1aeb-6e94-42bc-a5ca-bd4f535c1a8a","4225a5bd-a39c-40b4-8650-e445cd427502","e9ffabe1-9734-4462-af5c-e1300cedf89d","2023-05-06T12:59:05+03:00","2023-05-06T13:20:18+03:00","2023-05-06T09:59:05+00:00","2023-05-06T10:20:18+00:00","Αθήνα","Αθήνα","Δηληγιάννη Θεόδωρου 24  104 38 Αθήνα  Ελλάδα","Ηλιού Ηλία 16  116 36 Αθήνα  Ελλάδα","OriginalDriver","","0.6925","21.21666666666667","9.1","31.859721039511903","100","100","100","100","100","100","0","0","0","0.5445399864240388","0.34","0","0","0","0","0","0","92","100","75","100","100","","","false","925305574"
"041b5560-9243-4d97-bd5b-57a6e5f67b9d","78a8dc99-a3d2-44a3-81c5-26065e7eaa7b","fe54bbb1-5105-4ee0-a4cf-ad27b9d14318","2023-05-06T13:00:13+03:00","2023-05-06T13:23:25+03:00","2023-05-06T10:00:13+00:00","2023-05-06T10:23:25+00:00","Καισαριανή","Ψυχικό","Κουντουριώτη 9  161 22 Καισαριανή  Ελλάδα","Αγίου Δημητρίου 27  154 52 Ψυχικό  Ελλάδα","OriginalDriver","","0.8318333333333334","23.2","11.62","37.0909478273946","95","100","100","100","68","100","0","0","0","0.729794870244704","0.45","0","0","0","0","0","0","77","100","25","100","100","","","false","925305665"
"391a1aeb-6e94-42bc-a5ca-bd4f535c1a8a","1c4db453-9877-4d69-81c2-50d1e6151804","03db9d8a-3b14-44ed-9261-3c28124c35e2","2023-05-06T13:41:24+03:00","2023-05-06T13:44:34+03:00","2023-05-06T10:41:24+00:00","2023-05-06T10:44:34+00:00","Αθήνα","Αθήνα","Αρισταίου 1  116 36 Αθήνα  Ελλάδα","Κασομούλη 93  117 44 Αθήνα  Ελλάδα","OriginalDriver","","0.6509888514407157","3.1666666666666665","0.69","21.271553422822677","100","100","100","100","100","100","0","0","0","0","0","0","0","0","0","0","0","92","100","75","100","100","","","false","925306177"
"041b5560-9243-4d97-bd5b-57a6e5f67b9d","403134c0-0a47-4738-b25f-70abf9b53fa8","d4d043db-9433-4206-9252-9a2732f2929e","2023-05-06T13:42:28+03:00","2023-05-06T14:05:33+03:00","2023-05-06T10:42:28+00:00","2023-05-06T11:05:33+00:00","Ψυχικό","Καισαριανή","Αγίου Δημητρίου 27  154 52 Ψυχικό  Ελλάδα","Λεωφόρος Εθνικής Αντιστάσεως  161 22 Καισαριανή  Ελλάδα","OriginalDriver","","0.8926666666666666","23.083333333333332","11.94","41.178807311643354","93","100","100","100","62","100","0","0","0","2.02328012160835","1.26","0","0","0","0","0","0","77","100","25","100","100","","","false","925306651"
"041b5560-9243-4d97-bd5b-57a6e5f67b9d","75b17eea-9231-4c77-a6da-9e0fb7dbd4eb","d4636d1e-4029-4973-a7c2-de501859fe79","2023-05-06T14:14:07+03:00","2023-05-06T14:17:46+03:00","2023-05-06T11:14:07+00:00","2023-05-06T11:17:46+00:00","Καισαριανή","Καισαριανή","Λεωφόρος Εθνικής Αντιστάσεως  161 22 Καισαριανή  Ελλάδα","Μακρυγιάννη 11  161 22 Καισαριανή  Ελλάδα","OriginalDriver","","0.6916666666666668","3.65","1.49","21.606634028356748","94","100","100","100","100","63","0","0","0","0.18579933813269572","0.12","0.45","0.21405983832436695","0.13","0","0","0","70","100","0","100","100","","","false","925306953"
"041b5560-9243-4d97-bd5b-57a6e5f67b9d","3284297c-d46d-403b-be03-f048ba166e1d","c78caeba-a926-4261-ba7e-2bca5d95c55a","2023-05-06T14:27:53+03:00","2023-05-06T14:29:23+03:00","2023-05-06T11:27:53+00:00","2023-05-06T11:29:23+00:00","Καισαριανή","Καισαριανή","Μακρυγιάννη 13  161 22 Καισαριανή  Ελλάδα","Λεωφόρος Εθνικής Αντιστάσεως 210  161 22 Καισαριανή  Ελλάδα","OriginalDriver","","0.6906061382072909","1.5","0.65","20.82612309996379","100","100","100","100","100","100","0","0","0","0","0","0","0","0","0","0","0","70","100","0","100","100","","","false","925307190"
"6b6170d0-8bb2-46de-8125-feb9f95388b2","331f8598-6f8c-460a-9fd5-8355f08fb94a","ce948329-966f-4bdd-8ee8-5c73b2e73e7b","2023-05-06T21:26:05+03:00","2023-05-06T21:43:25+03:00","2023-05-06T18:26:05+00:00","2023-05-06T18:43:25+00:00","Καισαριανή","Αθήνα","Ερυθρού Σταυρού 35  161 21 Καισαριανή  Ελλάδα","Καπετάν Πετρούτσου 10  115 23 Αθήνα  Ελλάδα","Bus","","0.7974107087024972","17.333333333333332","4.98","24.85903653432038","96","100","100","55","100","76","0","0","1","0.20332683148136796","0.13","0.7559333333333333","0.3362082260007767","0.21","0","0","0","92","100","75","100","100","","","false","925319513"
"835bc375-038c-4cc1-9d11-afa65ba637e6","2ece9222-2e27-4d92-a131-6f0692abccb1","cd8ad7b6-dced-44c2-a4e7-7a74e4976e17","2023-05-06T22:06:43+03:00","2023-05-06T22:27:43+03:00","2023-05-06T19:06:43+00:00","2023-05-06T19:27:43+00:00","Νίκαια","Μοσχάτο","Κυζίκου 15  184 51 Νίκαια  Ελλάδα","Νεαπόλεως 6  183 45 Μοσχάτο  Ελλάδα","OriginalDriver","","0.7411666666666668","21","10.34","36.332665363655494","88","69","100","100","60","90","1","0","0","0.9795567043050126","0.61","0.23079999999999998","0.15060984629222066","0.09","0","0","0","99","100","100","99","100","","","false","925327045"
"835bc375-038c-4cc1-9d11-afa65ba637e6","d3973127-89d0-4d8e-bc70-f1aaface1db3","ccf5777d-ba4d-4518-9f2c-7bdd532b5ec7","2023-05-07T02:48:05+03:00","2023-05-07T03:05:50+03:00","2023-05-06T23:48:05+00:00","2023-05-07T00:05:50+00:00","Μοσχάτο","Νίκαια","Σολωμού 80  183 45 Μοσχάτο  Ελλάδα","Μήδειας 38  184 51 Νίκαια  Ελλάδα","OriginalDriver","","0.7598333333333335","17.75","8.03","35.87583797890442","76","61","62","100","52","100","1","1","0","0.39267089490984","0.24","0","0","0","0","0","0","94","0","100","99","100","","","false","925327049"
"6b6170d0-8bb2-46de-8125-feb9f95388b2","7303f297-8163-4d40-884f-5677547b2c31","c8fa06a9-26a4-4ed0-b3b7-f664087eeb9c","2023-05-07T02:50:39+03:00","2023-05-07T03:06:30+03:00","2023-05-06T23:50:39+00:00","2023-05-07T00:06:30+00:00","Αθήνα","Καισαριανή","Κίρρας 6  115 23 Αθήνα  Ελλάδα","Ερυθρού Σταυρού 41  161 21 Καισαριανή  Ελλάδα","OriginalDriver","","0.713383834467341","15.85","6.13","26.41323768434023","100","100","100","100","100","100","0","0","0","0.07735359388535039","0.05","0","0","0","0","0","0","100","100","100","100","100","","","false","925326954"
"041b5560-9243-4d97-bd5b-57a6e5f67b9d","6a6c7811-bc20-4f7d-9e94-da5656729856","0cc46543-cf70-4dcd-9130-b23c0b190d17","2023-05-07T10:18:11+03:00","2023-05-07T10:36:34+03:00","2023-05-07T07:18:11+00:00","2023-05-07T07:36:34+00:00","Καισαριανή","Άγιος Δημήτριος","Κουντουριώτη 17  161 22 Καισαριανή  Ελλάδα","Κατσίμπα Χ. 43  173 42 Άγιος Δημήτριος  Ελλάδα","OriginalDriver","","0.7476666666666667","18.383333333333333","8.82","34.55434751345755","100","100","100","100","100","100","0","0","0","0.5160398505000627","0.32","0","0","0","0","0","0","100","100","100","100","100","","","false","925334920"
"391a1aeb-6e94-42bc-a5ca-bd4f535c1a8a","26895aab-a01f-4c55-9acf-5d97eb66cb64","6c6e8015-be18-4a55-b35e-f1fbcc40d632","2023-05-07T12:35:09+03:00","2023-05-07T13:03:58+03:00","2023-05-07T09:35:09+00:00","2023-05-07T10:03:58+00:00","Μέθανα","Μέθανα","Φαβιέρου 4  180 30 Μέθανα  Ελλάδα","Καημένη Χώρα  180 30 Μέθανα  Ελλάδα","OriginalDriver","","0.6809950591886317","28.816666666666666","13.42","29.64845051672112","93","100","70","66","100","100","0","1","1","0","0","0","0","0","0","0","0","94","0","100","98","100","","","false","925337905"
"041b5560-9243-4d97-bd5b-57a6e5f67b9d","ceb3d5a8-5b2a-4f12-abf6-8a81f1c6b848","4ad5ffbe-e38b-4230-8434-15788d57e66c","2023-05-07T13:10:33+03:00","2023-05-07T13:30:22+03:00","2023-05-07T10:10:33+00:00","2023-05-07T10:30:22+00:00","Άγιος Δημήτριος","Καισαριανή","Κατσίμπα Χ. 43  173 42 Άγιος Δημήτριος  Ελλάδα","Κουντουριώτη 7  161 22 Καισαριανή  Ελλάδα","Bus","","0.7831539750159154","19.816666666666666","8.43","29.070113447404523","92","66","100","100","70","91","1","0","0","0.35926910130469253","0.22","0.15","0.11080449603805181","0.07","0","0","0","92","100","75","99","100","","","false","925338211"
"391a1aeb-6e94-42bc-a5ca-bd4f535c1a8a","feb6955e-0280-438e-b423-7ac6a04e4692","07d86adb-c331-458b-bd91-edb421df9f59","2023-05-07T13:54:13+03:00","2023-05-07T14:25:53+03:00","2023-05-07T10:54:13+00:00","2023-05-07T11:25:53+00:00","Μέθανα","Μέθανα","Καημένη Χώρα  180 30 Μέθανα  Ελλάδα","Ακτής Σαρωνικού  180 30 Μέθανα  Ελλάδα","OriginalDriver","","0.6721664788637279","31.666666666666668","13.51","25.936308855947754","99","100","100","69","100","100","0","0","1","0","0","0","0","0","0","0","0","84","100","50","100","100","","","false","925339266"
